Name,Car_Price,Kilometers_Driven,Price_per_Km
Mahindra Ssangyong Rexton RX5,12.45,57000,0.00021842105263157895
Mahindra XUV500 W8 2WD,12.63,39335,0.0003210880894877336
Honda City i VTEC SV,7.75,62000,0.000125
Ford Ecosport 1.5 DV5 MT Titanium,5.5,60000,9.166666666666667e-05
Hyundai i20 Sportz 1.2,4.43,35000,0.00012657142857142855
Mercedes-Benz CLA 200 CDI Sport,24.51,32345,0.0007577678157365899
Hyundai EON Magna,2.65,47000,5.638297872340425e-05
Toyota Etios G Safety,3.2,36000,8.888888888888889e-05
Maruti Swift Dzire Tour LDI,4.25,75000,5.6666666666666664e-05
Maruti Alto LXi,1.1,38000,2.8947368421052634e-05
Maruti Celerio ZXI,4.3,57818,7.437130305441211e-05
Ford Ecosport 1.5 DV5 MT Titanium Optional,8.9,45000,0.00019777777777777778
Nissan Terrano XV 110 PS Limited Edition,6.5,75055,8.66031576843648e-05
Honda Accord VTi-L AT,3.5,65462,5.346613302373896e-05
Maruti Swift Ldi BSIII,4.25,76206,5.576988688554707e-05
Mahindra XUV500 AT W10 FWD,16.46,25948,0.0006343456143055342
Honda Jazz 1.2 VX i VTEC,5.95,28500,0.0002087719298245614
Honda City i VTEC V,7.1,28004,0.00025353520925582056
Fiat Grande Punto 1.2 Dynamic,1.25,25000,5e-05
Maruti Ertiga ZXI,5.5,82543,6.663193729328955e-05
Nissan Micra XL,3.25,30000,0.00010833333333333333
Honda City 1.5 V MT,5.0,27800,0.00017985611510791367
Toyota Etios VX,6.58,33415,0.00019691755199760587
BMW 3 Series 320d Luxury Line,19.5,38000,0.0005131578947368421
Honda Jazz 1.2 SV i VTEC,6.14,41981,0.00014625663990853004
Maruti Dzire VDI,4.95,77084,6.42156608375279e-05
Skoda Rapid 1.6 TDI Elegance,5.75,71803,8.008021948943637e-05
Mahindra XUV500 W6 2WD,6.6,73314,9.002373352974874e-05
Hyundai Grand i10 AT Asta,5.72,69053,8.283492389903407e-05
Honda City 1.5 V MT,2.6,79782,3.258880449224136e-05
Toyota Innova 2.5 GX 7 STR,6.5,250000,2.6e-05
Mahindra XUV500 W8 2WD,6.1,90000,6.777777777777777e-05
Maruti Swift Dzire VDi,3.85,130000,2.9615384615384616e-05
Volkswagen Vento Petrol Highline,4.5,65000,6.923076923076924e-05
Audi A4 2.0 TDI,18.25,76000,0.0002401315789473684
Maruti Ertiga LXI,5.75,28002,0.0002053424755374616
Maruti 800 AC,0.9,70000,1.2857142857142857e-05
Honda City 1.5 V MT,5.5,66276,8.298629971633773e-05
Maruti Swift Dzire VXI,3.99,45000,8.866666666666668e-05
Toyota Camry Hybrid,18.75,67000,0.00027985074626865673
Hyundai Grand i10 CRDi Sportz,3.5,43068,8.126683384415344e-05
Toyota Innova Crysta 2.8 GX AT 8S,16.45,40000,0.00041125
Hyundai i10 Magna,3.65,50436,7.236894281862162e-05
Hyundai Grand i10 AT Asta,5.4,21000,0.00025714285714285715
Maruti Baleno Alpha Diesel,8.7,2000,0.00435
Skoda Superb Style 1.8 TSI AT,20.75,14500,0.0014310344827586207
Mercedes-Benz New C-Class 220 CDI AT,12.5,68782,0.00018173359309121574
Maruti Ritz VDi,1.89,35888,5.266384306732055e-05
Maruti Swift Dzire Tour LDI,4.0,168205,2.3780505930263666e-05
Honda Civic 2010-2013 1.8 V MT,3.95,47000,8.404255319148937e-05
Maruti Ertiga SHVS VDI,7.85,93700,8.377801494130203e-05
Hyundai Elantra CRDi SX,7.0,45000,0.00015555555555555556
Toyota Fortuner 4x2 AT,24.99,55547,0.00044988928294957423
Volkswagen Polo GT TSI,4.5,69000,6.521739130434782e-05
Skoda Octavia Classic 1.9 TDI MT,1.25,88000,1.4204545454545455e-05
Volkswagen Polo 1.5 TDI Trendline,3.95,32400,0.00012191358024691358
Hyundai Santro Xing GL Plus,1.6,79000,2.0253164556962028e-05
Hyundai Accent GLE,0.6,110000,5.4545454545454545e-06
Hyundai EON D Lite Plus,3.39,45407,7.465809236461338e-05
Toyota Innova 2.5 V Diesel 7-seater,9.8,136490,7.180013187779326e-05
Maruti Ignis 1.3 Zeta,5.91,19000,0.0003110526315789474
Maruti Ciaz Alpha,8.25,19416,0.0004249072929542645
Maruti Swift Dzire VXi,3.75,15500,0.00024193548387096774
Honda City i VTEC CVT VX,12.5,12538,0.0009969692135906843
Honda Brio S MT,3.8,44328,8.572459844793358e-05
Toyota Etios Liva GD,4.35,63000,6.904761904761904e-05
Volvo XC60 D5,32.5,100000,0.000325
Tata Indigo CS eGVX,3.0,103000,2.912621359223301e-05
Toyota Innova Crysta 2.8 ZX AT,19.0,50296,0.0003777636392556068
Volkswagen Vento Diesel Highline,5.0,95500,5.2356020942408376e-05
Ford Ecosport 1.5 DV5 MT Titanium,5.45,72100,7.558945908460472e-05
Maruti Wagon R VXI,2.7,19119,0.00014122077514514358
Mercedes-Benz S-Class 320 L,10.75,30000,0.00035833333333333333
Volkswagen Polo 1.5 TDI Highline,5.8,75600,7.671957671957671e-05
Tata Indica GLS BS IV,0.95,137000,6.9343065693430655e-06
Maruti 800 Std BSIII,0.63,53500,1.177570093457944e-05
Jeep Compass 2.0 Longitude,17.55,26101,0.0006723880311099192
Maruti Alto K10 LXI Optional,3.0,7000,0.00042857142857142855
Skoda Octavia Elegance 2.0 TDI AT,15.0,50000,0.0003
Maruti Swift Dzire VDI Optional,6.0,30000,0.0002
Maruti Ciaz VDi Plus SHVS,7.65,38151,0.00020051899032790752
Mercedes-Benz New C-Class C 220 CDI CLASSIC,8.5,116000,7.327586206896552e-05
Ford Figo Diesel ZXI,2.25,22000,0.00010227272727272727
Toyota Corolla Altis VL,4.65,60000,7.75e-05
Maruti SX4 S Cross DDiS 320 Zeta,7.85,38000,0.00020657894736842106
Ford Figo Petrol ZXI,3.46,51928,6.663071945771067e-05
Honda Jazz Exclusive CVT,8.25,3000,0.00275
Maruti Zen LXi - BS III,1.25,67196,1.86022977558188e-05
Toyota Fortuner 3.0 Diesel,16.0,100000,0.00016
Maruti Ciaz ZDi Plus,7.4,65218,0.00011346560765432856
Renault KWID RXT,3.07,53886,5.697212634079352e-05
Hyundai i10 Magna AT,3.84,50058,7.671101522234208e-05
Maruti Celerio ZXI AT Optional,4.2,64000,6.562500000000001e-05
Hyundai Creta 1.4 E Plus Diesel,10.82,41641,0.0002598400614778704
Honda Jazz 1.5 SV i DTEC,6.1,44345,0.00013755778554515728
Honda City 1.5 S MT,3.1,45501,6.813037076108218e-05
Mitsubishi Lancer 1.5 SFXi,1.0,104000,9.615384615384616e-06
Nissan Sunny XE P,4.69,50297,9.324611805873115e-05
Honda Accord 2.4 AT,5.4,87000,6.206896551724138e-05
Mahindra XUV500 W8 2WD,12.0,120000,0.0001
Hyundai i20 1.2 Magna Executive,6.5,17000,0.0003823529411764706
Nissan Micra Diesel XL,3.0,100000,3e-05
Maruti Ciaz AT ZXi,6.9,50979,0.00013534984993820987
Volkswagen Vento Diesel Trendline,4.0,41000,9.75609756097561e-05
Hyundai i20 Asta,4.25,24000,0.00017708333333333335
Toyota Corolla Altis G,5.1,44738,0.00011399704948813089
Honda City i DTEC VX,4.9,37298,0.00013137433642554562
Maruti Swift VXI BSIV,3.6,42000,8.571428571428571e-05
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,34.0,45000,0.0007555555555555555
Toyota Innova 2.5 G (Diesel) 7 Seater,8.25,102000,8.088235294117648e-05
Maruti Swift Lxi BSIII,1.3,70000,1.8571428571428572e-05
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,39.05,27467,0.0014217060472567079
Hyundai Grand i10 Asta,3.75,15305,0.00024501796798431883
Maruti Wagon R LXI BS IV,2.1,70000,3e-05
Ford EcoSport 1.5 TDCi Titanium,8.8,36778,0.00023927347871009844
Volkswagen Polo 1.2 MPI Comfortline,5.84,25845,0.00022596246856258464
Hyundai Verna 1.6 VTVT AT SX,9.03,33858,0.0002667021088073719
Renault KWID AMT RXL,3.25,12000,0.0002708333333333333
Honda Brio S Option AT,4.9,33709,0.00014536177282031506
Ford Figo Aspire 1.2 Ti-VCT Titanium,6.46,32709,0.00019749915925280505
Toyota Fortuner 3.0 Diesel,18.5,72000,0.00025694444444444446
Tata Indigo eCS eLX BS IV,2.7,31000,8.709677419354839e-05
Ford Figo 2015-2019 1.5D Ambiente MT,4.6,70000,6.571428571428571e-05
Maruti Swift Dzire VDI,5.35,61000,8.770491803278687e-05
Nissan Micra Diesel XV Primo,2.3,72000,3.194444444444444e-05
Skoda Octavia Style Plus 2.0 TDI AT,15.45,49000,0.00031530612244897956
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,12.49,42939,0.0002908777568178113
Audi Q7 35 TDI Quattro Technology,48.76,32545,0.001498233215547703
Hyundai i20 1.2 Sportz,3.2,54000,5.925925925925926e-05
BMW 3 Series 320d Corporate Edition,8.75,76000,0.00011513157894736842
Hyundai i20 Active 1.4 SX Dual Tone,5.99,27000,0.00022185185185185185
Mahindra Scorpio 2.6 DX,2.9,120000,2.4166666666666667e-05
Ford Figo Diesel EXI,1.8,37000,4.864864864864865e-05
Honda Accord 2.4 Inspire M/T,6.25,42000,0.00014880952380952382
Hyundai i20 Sportz 1.4 CRDi,5.45,60000,9.083333333333334e-05
Jaguar XF 2.2 Litre Luxury,52.5,3000,0.0175
Hyundai Verna 1.6 SX VTVT (O) AT,5.6,44000,0.00012727272727272725
Honda City i VTEC VX Option,6.45,37000,0.00017432432432432432
Hyundai i20 Asta Optional with Sunroof 1.2,3.7,50000,7.400000000000001e-05
Honda Brio S MT,3.49,58581,5.9575630323825136e-05
Hyundai i20 Sportz 1.4 CRDi,3.55,25500,0.0001392156862745098
Maruti Grand Vitara 2.4 MT,9.0,25000,0.00036
Maruti A-Star Vxi,2.7,53766,5.021760964178105e-05
Fiat Punto 1.3 Emotion,2.6,45271,5.743191005279318e-05
Maruti Alto LXi,1.5,68000,2.2058823529411766e-05
Mahindra XUV500 W10 2WD,15.9,40000,0.0003975
Maruti Swift RS VDI,5.2,73212,7.102660765994646e-05
BMW X1 sDrive20d,16.25,69000,0.0002355072463768116
Volkswagen Passat 2.0 PD DSG,3.31,61932,5.3445714654782666e-05
BMW X3 xDrive20d,24.0,52000,0.00046153846153846153
Maruti Ritz VXi,2.5,150000,1.6666666666666667e-05
Hyundai i20 Sportz 1.4 CRDi,3.9,70933,5.4981461379047835e-05
Maruti Swift VDI BSIV,3.85,115195,3.3421589478710017e-05
Mercedes-Benz New C-Class 200 Kompressor,8.8,62148,0.00014159747699041
Toyota Corolla Altis 1.8 GL,4.95,32000,0.0001546875
Hyundai Verna 1.6 SX CRDi (O),5.75,58000,9.913793103448276e-05
Renault Duster 110PS Diesel RxZ,6.17,68598,8.994431324528411e-05
Maruti Swift Ldi BSIII,3.45,84072,4.103625463888096e-05
Maruti Alto K10 VXI,3.2,51264,6.242197253433208e-05
Hyundai Creta 1.6 SX Plus Petrol Automatic,13.49,21363,0.0006314656181247952
Mercedes-Benz CLA 200 CGI Sport,24.5,40000,0.0006125
Honda CR-V 2.4 4WD AT,14.7,35000,0.00041999999999999996
Ford Ecosport 1.5 DV5 MT Trend,6.0,55000,0.00010909090909090909
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,34.18,43252,0.0007902524738740405
Hyundai Grand i10 CRDi Magna,3.5,42000,8.333333333333333e-05
Ford Fiesta 1.4 Duratec ZXI,2.15,69000,3.1159420289855074e-05
Hyundai Creta 1.6 SX Automatic Diesel,11.25,14000,0.0008035714285714286
Maruti A-Star Lxi,2.0,70000,2.857142857142857e-05
Maruti Ritz LDi,4.27,35314,0.00012091521776066148
Honda City i VTEC SV,7.68,38691,0.00019849577421105684
Toyota Innova 2.5 GX (Diesel) 7 Seater,14.52,72717,0.00019967820454639217
Mercedes-Benz R-Class R350 4Matic Long,16.85,82000,0.0002054878048780488
Skoda Rapid 1.5 TDI Elegance,5.75,44000,0.00013068181818181817
Ford Ecosport 1.5 Ti VCT MT Titanium,8.3,27000,0.00030740740740740744
Maruti Celerio VXI AT,3.95,18500,0.00021351351351351353
Volkswagen Vento Petrol Highline,4.8,45000,0.00010666666666666667
Volvo XC60 D5,12.0,173000,6.936416184971098e-05
Toyota Etios Cross 1.4 GD,6.25,42000,0.00014880952380952382
Tata Indica Vista TDI LX,2.5,90000,2.777777777777778e-05
Honda City i VTEC CVT VX,7.5,82329,9.109791203585614e-05
Honda City 1.5 V MT,3.5,80302,4.358546487011531e-05
Skoda Octavia Rider Classic 1.9 TDI,1.99,105000,1.8952380952380953e-05
Toyota Corolla 1.8 J,2.25,60000,3.75e-05
Toyota Etios G,3.25,70000,4.642857142857143e-05
BMW X1 sDrive20d,28.5,45000,0.0006333333333333333
Honda City ZX CVT,1.5,44000,3.409090909090909e-05
Hyundai i20 Sportz 1.4 CRDi,7.0,25500,0.0002745098039215686
Mercedes-Benz E-Class E350 CDI,27.5,68000,0.00040441176470588236
Hyundai Creta 1.6 CRDi SX Option,10.5,61786,0.00016994141067555756
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,21.5,65000,0.0003307692307692308
Land Rover Discovery Sport TD4 HSE,35.0,77000,0.00045454545454545455
Skoda Rapid 1.5 TDI AT Elegance Plus,7.99,34000,0.000235
Maruti Celerio VXI AT,4.88,59751,8.167227326739301e-05
Audi RS5 Coupe,40.5,23312,0.001737302676733013
Maruti Ciaz ZXi Plus,6.55,30000,0.00021833333333333332
Audi Q5 2.0 TDI Premium Plus,29.64,60146,0.0004928008512619293
Ford Figo Diesel Titanium,4.34,44731,9.702443495562361e-05
Ford Ecosport 1.0 Ecoboost Titanium,6.22,43316,0.00014359589989842091
Honda City 1.5 S MT,2.25,92000,2.4456521739130436e-05
Jaguar XF 2.2 Litre Luxury,38.0,50000,0.00076
Maruti Swift VXI BSIV,2.15,69000,3.1159420289855074e-05
BMW 5 Series 520d Luxury Line,22.45,60280,0.00037242866622428663
Mercedes-Benz B Class B200 CDI,20.87,48161,0.0004333381781939744
Honda Brio S MT,3.1,41000,7.560975609756097e-05
Hyundai i20 Sportz 1.2,5.95,6000,0.0009916666666666667
Tata Indica V2 DLG TC,0.86,133000,6.466165413533835e-06
Toyota Fortuner 3.0 Diesel,9.25,76000,0.00012171052631578948
Hyundai i10 Sportz 1.1L,2.25,15590,0.00014432328415651057
Hyundai i20 1.2 Sportz Option,6.13,69681,8.797233105150615e-05
Honda Amaze S AT i-Vtech,3.79,49112,7.717054894934028e-05
Land Rover Range Rover 3.0 Diesel LWB Vogue,160.0,25000,0.0064
Hyundai i10 Sportz 1.2 AT,3.85,15200,0.00025328947368421053
Volkswagen Polo Diesel Trendline 1.2L,4.5,86300,5.2143684820393974e-05
Maruti Baleno RS Petrol,8.61,26731,0.00032209793872283116
Hyundai i20 Sportz 1.4 CRDi,6.5,74000,8.783783783783784e-05
Toyota Corolla H4,2.6,83929,3.0978565215837195e-05
Toyota Innova 2.5 VX (Diesel) 7 Seater,15.0,65000,0.00023076923076923076
Maruti Celerio VXI AT Optional,4.7,20000,0.00023500000000000002
Skoda Octavia Elegance 2.0 TDI AT,12.99,122086,0.0001064004062709893
Honda Mobilio S i VTEC,7.32,35442,0.00020653461994244118
Hyundai Verna 1.6 CRDi SX,6.5,62542,0.00010393015893319689
Honda City 1.5 S MT,5.67,26671,0.00021259045405121668
Ford Classic 1.4 Duratorq Titanium,3.0,83500,3.592814371257485e-05
Maruti Ciaz ZDi,5.5,46166,0.00011913529437248192
Maruti Wagon R VXI BS IV,3.35,25200,0.00013293650793650793
Audi A4 3.0 TDI Quattro,25.02,35463,0.0007055240673377887
Toyota Camry Hybrid 2.5,26.11,23249,0.0011230590563034968
Hyundai i20 Asta 1.2,7.09,40310,0.00017588687670553214
Hyundai Grand i10 1.2 Kappa Asta,6.5,10000,0.00065
Volkswagen Polo Diesel Trendline 1.2L,4.5,94000,4.787234042553191e-05
BMW X5 xDrive 30d M Sport,57.0,45000,0.0012666666666666666
Volkswagen Polo Petrol Comfortline 1.2L,3.82,52818,7.232382899769017e-05
Renault Duster 85PS Diesel RxE,5.25,61238,8.573108200790358e-05
Skoda Superb Style 1.8 TSI AT,16.81,54253,0.00030984461688754537
Audi Q5 2.0 TDI,21.5,71000,0.0003028169014084507
Maruti Baleno Delta 1.3,8.5,20000,0.000425
Volkswagen Polo Petrol Comfortline 1.2L,3.25,75000,4.3333333333333334e-05
Mitsubishi Pajero Sport 4X4 AT,27.11,11827,0.0022922127335757167
Maruti Ciaz VXi Plus,5.95,51579,0.0001153570251458927
Renault Duster 85PS Diesel RxL Option,6.79,65178,0.0001041762557918316
Hyundai EON D Lite Plus Option,2.55,25350,0.00010059171597633135
Honda CR-V 2.4 MT,3.7,92000,4.021739130434783e-05
Hyundai Verna 1.6 SX VTVT,6.75,45000,0.00015
Toyota Corolla Altis JS MT,6.95,46000,0.00015108695652173913
Maruti SX4 ZXI MT BSIV,2.78,79940,3.477608206154616e-05
Volkswagen Polo Petrol Comfortline 1.2L,6.18,28851,0.00021420401372569407
Audi Q5 30 TDI quattro Premium Plus,36.0,63000,0.0005714285714285715
Honda City 1.5 V MT,5.81,77283,7.517824101031274e-05
Maruti Wagon R VXI,3.41,38958,8.753016068586683e-05
Mitsubishi Pajero Sport 4X4 AT,26.5,8900,0.0029775280898876404
Skoda Octavia Elegance 1.8 TSI AT,16.0,38000,0.0004210526315789474
Hyundai Creta 1.6 CRDi SX Option,12.13,44887,0.00027023414351594
Maruti Alto LXi BSIII,1.8,85000,2.1176470588235296e-05
Honda City V MT,6.25,100000,6.25e-05
Datsun redi-GO S,2.75,26239,0.00010480582339265978
Skoda Yeti Ambition 4WD,6.0,97000,6.185567010309279e-05
Mercedes-Benz B Class B180,11.56,28000,0.00041285714285714287
Volkswagen Polo GT TSI,5.2,20364,0.00025535258298958947
Ford EcoSport 1.5 TDCi Titanium,7.52,64637,0.0001163420332007983
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,12.49,15731,0.0007939736825376645
Toyota Fortuner 2.8 2WD MT,35.82,56251,0.0006367886793123678
Maruti Swift Dzire ZXI,6.25,28000,0.0002232142857142857
Hyundai i20 1.2 Asta with AVN,6.22,20045,0.0003103018209029683
Honda BR-V i-VTEC S MT,8.02,34004,0.00023585460534054816
Maruti Celerio ZXI,3.75,21000,0.00017857142857142857
Mercedes-Benz E-Class 2009-2013 E350 Petrol,11.75,68001,0.00017279157659446184
Hyundai i10 Magna 1.2 iTech SE,2.25,31000,7.258064516129032e-05
Toyota Etios Liva V,3.55,8950,0.0003966480446927374
Mercedes-Benz E-Class 2015-2017 E250 Edition E,38.15,43477,0.0008774754467879568
Hyundai EON D Lite Plus,2.66,20000,0.000133
Honda City 1.5 S MT,4.95,60000,8.25e-05
Mercedes-Benz S-Class 280 AT,6.5,111000,5.855855855855856e-05
Tata Indigo CS eVX,2.4,52000,4.615384615384615e-05
Hyundai Creta 1.6 VTVT S,12.5,26000,0.0004807692307692308
Maruti Wagon R LXI BS IV,3.0,32425,9.252120277563609e-05
Maruti Dzire VDI,6.67,54758,0.00012180868548887833
Ford Ikon 1.3 Flair,1.97,59833,3.2924974512392825e-05
Volkswagen Polo Petrol Comfortline 1.2L,2.8,30000,9.333333333333333e-05
Hyundai i10 Magna 1.2,2.65,40496,6.543856183326748e-05
Chevrolet Enjoy 1.3 TCDi LTZ 8,4.75,45000,0.00010555555555555555
Land Rover Range Rover 3.0 D,16.11,75000,0.0002148
Mercedes-Benz E-Class 200 Kompressor Elegance,19.0,34000,0.0005588235294117647
Maruti Swift Vdi BSIII,4.5,62000,7.258064516129032e-05
Mahindra XUV500 W8 4WD,8.25,123600,6.674757281553398e-05
Toyota Etios Liva G,3.5,80102,4.3694289780529825e-05
Mahindra XUV500 W8 4WD,8.5,55000,0.00015454545454545454
Hyundai Creta 1.6 VTVT S,9.0,48200,0.00018672199170124482
Honda City i DTEC SV,6.75,90000,7.5e-05
Maruti Swift Dzire VDi,5.4,123900,4.358353510895884e-05
Maruti Wagon R LXI BS IV,3.5,13008,0.0002690651906519065
Hyundai EON Era Plus,2.6,60500,4.297520661157025e-05
Toyota Innova Crysta 2.8 ZX AT,20.5,53841,0.000380750728998347
Hyundai Creta 1.6 SX Option,11.31,47183,0.00023970497848801477
Maruti Wagon R VXI Plus,4.5,10000,0.00045
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,56.0,45000,0.0012444444444444445
Maruti Celerio VXI,5.2,3923,0.001325516186591894
Mahindra Scorpio SLE BSIV,5.25,85000,6.176470588235294e-05
Datsun redi-GO T Option,3.6,6279,0.0005733397037744864
Fiat Grande Punto EVO 1.3 Active,3.3,74500,4.429530201342282e-05
Hyundai Elantra CRDi SX,5.85,42000,0.00013928571428571427
Maruti Swift Dzire LXI,3.9,56510,6.90143337462396e-05
Audi A4 2.0 TDI Multitronic,7.98,88000,9.068181818181819e-05
Honda Brio VX AT,4.3,36631,0.00011738691272419535
Maruti Wagon R LXI BS IV,2.25,34000,6.617647058823529e-05
Hyundai i10 Magna 1.1,3.2,49000,6.53061224489796e-05
Hyundai Verna 1.6 SX,6.55,65254,0.00010037698838385386
Hyundai Verna 1.6 SX,6.9,95000,7.263157894736843e-05
Maruti Ritz VDi,2.95,83000,3.5542168674698794e-05
Hyundai Creta 1.6 SX Option Diesel,11.45,101065,0.00011329342502349973
Maruti Baleno Delta,6.37,15134,0.00042090656799259943
Hyundai Verna 1.6 CRDI,5.0,72000,6.944444444444444e-05
Tata Indica Vista Quadrajet VX,2.6,120000,2.1666666666666667e-05
Hyundai i20 1.2 Magna,1.9,45000,4.222222222222222e-05
Porsche Panamera Diesel,60.95,54996,0.0011082624190850243
Maruti Eeco Smiles 5 Seater AC,4.44,22874,0.00019410684620092684
BMW 3 Series 320d Sport,15.3,58000,0.0002637931034482759
Maruti Ertiga VDI,8.2,86000,9.534883720930231e-05
Hyundai Xcent 1.2 Kappa AT S Option,5.25,69000,7.608695652173912e-05
Volkswagen Vento 1.2 TSI Highline AT,8.5,55001,0.00015454264467918766
Audi Q3 35 TDI Quattro Premium,23.75,28000,0.0008482142857142857
Hyundai i10 Magna 1.1,2.74,53213,5.149117696803413e-05
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,13.83,44340,0.0003119079837618403
Maruti Baleno RS 1.0 Petrol,6.99,16900,0.0004136094674556213
Hyundai i10 Era,2.25,57000,3.9473684210526316e-05
Toyota Innova 2.5 G4 Diesel 8-seater,11.49,83165,0.0001381590813443155
Chevrolet Beat LT,2.87,24735,0.00011602991712148777
Toyota Innova 2.5 G3,3.25,65175,4.986574606827771e-05
Honda Accord 2.4 Inspire M/T,3.5,60000,5.833333333333333e-05
Mahindra KUV 100 mFALCON D75 K4 Plus,4.49,60357,7.439070861706182e-05
Volkswagen Polo Diesel Trendline 1.2L,2.9,77000,3.766233766233766e-05
Toyota Innova 2.0 GX 8 STR,12.36,85301,0.00014489865300524026
Mahindra Scorpio VLX AT AIRBAG BSIV,6.0,50000,0.00012
BMW 7 Series 730Ld Sedan,31.0,58000,0.0005344827586206897
Honda City i-DTEC SV,5.49,39000,0.00014076923076923077
Volkswagen Polo Diesel Comfortline 1.2L,5.86,46190,0.00012686728729162158
Mahindra XUV500 W8 2WD,9.0,83000,0.00010843373493975903
Volkswagen Vento 1.6 Highline,7.7,33000,0.00023333333333333333
Honda City i VTEC V,9.47,27279,0.0003471534880310862
Audi Q5 2.0 TDI Premium Plus,29.0,53900,0.0005380333951762523
Honda City 1.5 V AT Exclusive,5.42,63998,8.469014656708023e-05
Maruti Swift VXI BSIV,6.39,57932,0.00011030173306635365
Maruti Alto 800 LXI,2.75,25000,0.00011
Ford Figo Diesel Titanium,2.5,169000,1.4792899408284024e-05
Hyundai Santro Xing GL Plus,2.35,53000,4.4339622641509434e-05
Maruti Wagon R VXI,4.65,43053,0.0001080064107030869
Honda City i DTEC SV,6.0,75000,8e-05
Honda City V MT AVN,3.5,89000,3.9325842696629214e-05
Honda City i DTEC VX,7.0,75578,9.261954537034586e-05
Hyundai Verna VTVT 1.6 SX,7.75,46676,0.00016603822092724313
Maruti Alto K10 LXI,2.93,51349,5.706050750744903e-05
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,22.5,34233,0.0006572605380772939
BMW X6 xDrive30d,40.66,39626,0.0010260939787008528
Maruti Wagon R LXI BSIII,1.75,82500,2.121212121212121e-05
Renault Duster RXZ AWD,8.2,63000,0.00013015873015873015
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,4.49,77001,5.8310931026869785e-05
Ford Endeavour 3.2 Trend AT 4X4,26.5,43000,0.0006162790697674419
Maruti Zen Estilo LXI BS IV,2.6,61111,4.254553190096709e-05
Hyundai Santro Xing XG,1.65,79000,2.088607594936709e-05
Hyundai i10 Asta,2.49,43000,5.790697674418605e-05
Honda Brio VX AT,5.4,47000,0.0001148936170212766
Maruti Wagon R AMT VXI,4.35,34000,0.00012794117647058824
Audi Q3 30 TDI Premium FWD,32.73,22060,0.001483680870353581
Mercedes-Benz M-Class ML 350 4Matic,26.0,63000,0.0004126984126984127
Maruti Wagon R LXI,2.5,80000,3.125e-05
Audi A4 35 TDI Premium Plus,21.66,13506,0.001603731674811195
Renault KWID RXT Optional,2.99,16000,0.000186875
Maruti Alto 800 2016-2019 VXI,2.61,31006,8.417725601496485e-05
Toyota Innova 2.5 GX (Diesel) 8 Seater,8.25,91200,9.046052631578948e-05
Toyota Corolla Altis 2008-2013 1.8 VL AT,12.5,43000,0.00029069767441860465
