Name,Year,Fuel_Type,Price
Audi A6 35 TDI Matrix,2017,Diesel,39.84
Ford Figo Diesel ZXI,2013,Diesel,4.45
Mercedes-Benz GLA Class 200 CDI,2014,Diesel,19.5
Chevrolet Aveo U-VA 1.2 LS,2007,Petrol,1.75
Ford Figo 2015-2019 1.5D Titanium MT,2016,Diesel,5.1
Hyundai Elantra CRDi SX AT,2013,Diesel,6.8
Maruti Baleno Zeta CVT,2016,Petrol,5.74
Maruti Swift LXi BSIV,2010,Petrol,3.3
Mercedes-Benz CLS-Class 2006-2010 350 CDI,2010,Diesel,32.0
BMW 3 Series Luxury Line,2016,Diesel,35.0
Maruti Dzire AMT ZDI Plus,2017,Diesel,8.9
Hyundai Verna 1.6 SX VTVT,2011,Petrol,4.0
Jeep Compass 2.0 Longitude,2018,Diesel,19.46
Hyundai Sonata Embera 2.0L CRDi AT,2009,Diesel,5.25
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,Diesel,9.22
Hyundai EON Era Plus,2013,Petrol,1.8
BMW 5 Series 2013-2017 530d M Sport,2015,Diesel,31.75
Maruti Ertiga VDI,2014,Diesel,5.99
Honda Amaze E i-Vtech,2015,Petrol,4.94
Ford Fiesta 1.4 Duratec ZXI,2007,Petrol,1.5
Honda Civic 2006-2010 1.8 V MT,2008,Petrol,3.25
Maruti Ertiga ZDI,2014,Diesel,6.5
Hyundai Grand i10 CRDi Sportz,2013,Diesel,3.71
Hyundai Xcent 1.2 VTVT E Plus,2018,Petrol,5.0
Hyundai i10 Era,2008,Petrol,1.99
Honda Amaze S i-Vtech,2017,Petrol,4.25
Audi A6 2.7 TDI,2009,Diesel,8.0
Hyundai i10 Magna 1.2 iTech SE,2011,Petrol,2.95
Renault KWID RXT Optional,2018,Petrol,3.5
Audi A4 New 2.0 TDI Multitronic,2012,Diesel,16.0
Maruti Alto 800 LXI Airbag,2015,Petrol,2.75
Honda City i VTEC VX Option,2015,Petrol,6.95
Mercedes-Benz New C-Class C250 Avantgarde,2011,Petrol,12.5
Audi Q5 3.0 TDI Quattro Technology,2017,Diesel,36.83
Volkswagen Polo 1.2 MPI Comfortline,2011,Petrol,2.7
Hyundai Creta 1.4 E Plus Diesel,2017,Diesel,9.9
Honda City 1.5 V MT,2011,Petrol,3.83
Honda City 1.5 S MT,2012,Petrol,5.25
Maruti S Cross DDiS 320 Alpha,2016,Diesel,7.75
Maruti SX4 Vxi BSIV,2010,Petrol,2.46
Maruti Swift Dzire VDI,2014,Diesel,3.96
Maruti Ertiga ZDI,2015,Diesel,8.25
Hyundai i20 1.2 Spotz,2018,Petrol,7.58
Hyundai Grand i10 CRDi Magna,2014,Diesel,3.99
Honda City i VTEC SV,2014,Petrol,6.25
Skoda Rapid 1.6 TDI Elegance,2013,Diesel,5.0
Mercedes-Benz E-Class E270 CDI,2005,Diesel,4.65
Hyundai Santa Fe 4WD AT,2016,Diesel,21.37
Maruti Alto LXi,2007,Petrol,1.75
ISUZU D-MAX V-Cross 4X4,2018,Diesel,16.09
Hyundai Verna 1.4 CRDi GL,2012,Diesel,4.1
Ford Figo Diesel ZXI,2015,Diesel,3.56
Honda City 1.5 S MT,2010,Petrol,4.21
Hyundai Verna 1.6 CRDi S,2015,Diesel,6.6
Hyundai Creta 1.6 SX Plus Petrol Automatic,2018,Petrol,14.35
Ford Ecosport 1.5 DV5 MT Titanium,2017,Diesel,9.5
BMW X6 xDrive30d,2011,Diesel,21.9
BMW 5 Series 2013-2017 520d Luxury Line,2016,Diesel,30.45
Ford Figo Aspire 1.5 TDCi Ambiente,2016,Diesel,5.1
Hyundai Verna VTVT 1.6 AT EX,2013,Petrol,5.44
Ford Ikon 1.4 TDCi DuraTorq,2010,Diesel,1.6
Audi A6 2011-2015 2.0 TDI,2014,Diesel,16.67
Hyundai i20 2015-2017 Sportz AT 1.4,2012,Petrol,3.85
Toyota Fortuner 2.8 4WD MT,2011,Diesel,10.64
Renault KWID RXT,2016,Petrol,3.5
Chevrolet Spark 1.0 LT,2008,Petrol,1.1
Hyundai Verna Transform VTVT,2011,Petrol,2.6
BMW 3 Series 320d Sport Line,2012,Diesel,18.5
Maruti Swift Dzire VDI,2015,Diesel,7.95
Hyundai Xcent 1.2 CRDi E Plus,2017,Diesel,5.49
Honda Jazz V CVT,2017,Petrol,6.95
Tata Indigo LS,2008,Diesel,1.0
Ford Fiesta Classic 1.4 Duratorq CLXI,2013,Diesel,4.45
Maruti S-Cross Alpha DDiS 200 SH,2016,Diesel,6.99
Maruti SX4 Zxi with Leather BSIII,2008,Petrol,3.51
Maruti Baleno Zeta Automatic,2018,Petrol,7.54
Maruti Ritz LDi,2016,Diesel,3.65
Hyundai Elantra CRDi SX AT,2016,Diesel,16.0
Chevrolet Spark 1.0 LT,2012,Petrol,1.4
Hyundai i20 1.2 Spotz,2017,Petrol,6.45
Hyundai Xcent 1.1 CRDi Base,2016,Diesel,4.4
Honda Jazz 1.2 V CVT i VTEC,2015,Petrol,5.95
Honda Brio S MT,2013,Petrol,3.9
Mercedes-Benz E-Class E250 CDI Avantgrade,2016,Diesel,35.28
Tata Hexa XT,2017,Diesel,14.25
Hyundai Xcent 1.1 CRDi Base,2017,Diesel,4.5
Ford Ecosport 1.5 DV5 MT Titanium Optional,2015,Diesel,7.5
Tata Nano XTA,2017,Petrol,3.41
Honda Brio VX,2013,Petrol,3.25
Maruti Ertiga SHVS ZDI Plus,2016,Diesel,8.3
Hyundai i10 Sportz 1.2,2010,Petrol,3.45
Mahindra XUV500 W10 2WD,2015,Diesel,11.95
Volkswagen Vento Diesel Highline,2010,Diesel,4.25
Tata Safari Storme 2012-2015 VX,2014,Diesel,8.25
Honda Accord 2.4 Elegance M/T,2010,Petrol,5.95
Maruti Eeco 7 Seater Standard,2016,Petrol,4.3
Maruti Swift VDI,2012,Diesel,3.9
Maruti Baleno Zeta Automatic,2016,Petrol,6.41
Mahindra XUV500 W8 2WD,2015,Diesel,8.36
Hyundai Xcent 1.2 Kappa S,2014,Petrol,3.85
Mercedes-Benz New C-Class C 220 CDI Style,2017,Diesel,36.0
Skoda Superb 1.8 TSI MT,2011,Petrol,7.5
Volkswagen CrossPolo 1.5 TDI,2015,Diesel,5.7
Maruti Ignis 1.2 Delta,2019,Petrol,5.5
Maruti Swift VDI BSIV,2016,Diesel,5.9
Honda City i VTEC VX Option,2015,Petrol,7.75
BMW 5 Series 530d Highline Sedan,2010,Diesel,18.0
Skoda Laura Ambiente,2008,Diesel,4.4
Volkswagen Polo GT TSI,2017,Petrol,8.27
Renault Duster 85PS Diesel RxL,2014,Diesel,4.75
Honda City 1.5 S AT,2008,Petrol,3.8
Volkswagen Vento Diesel Highline,2011,Diesel,3.4
Hyundai Grand i10 Sportz,2016,Petrol,4.7
Ford Fiesta 1.4 ZXi Duratec,2008,Petrol,1.49
Hyundai Xcent 1.1 CRDi S,2016,Diesel,4.5
Honda Amaze VX i-DTEC,2014,Diesel,5.4
Honda City i VTEC CVT VX,2016,Petrol,11.5
Renault Fluence 1.5,2012,Diesel,3.5
BMW 5 Series 520d Luxury Line,2010,Diesel,16.5
Maruti SX4 ZXI MT BSIV,2012,Petrol,3.9
Honda City ZX CVT,2007,Petrol,3.25
Volkswagen Ameo 1.2 MPI Comfortline,2018,Petrol,5.84
Volkswagen Ameo 1.2 MPI Comfortline,2016,Petrol,5.75
Audi A4 2.0 TDI Multitronic,2010,Diesel,10.0
Maruti Wagon R VXI,2006,Petrol,1.05
Hyundai Verna SX CRDi AT,2013,Diesel,5.64
Mercedes-Benz GLC 220d 4MATIC Style,2019,Diesel,50.97
BMW 3 Series Luxury Line,2016,Diesel,29.95
Honda Mobilio V Option i DTEC,2014,Diesel,4.85
Hyundai Creta 1.6 CRDi AT SX Plus,2016,Diesel,14.5
Honda City 1.5 S MT,2011,Petrol,5.5
Ford Fiesta 1.4 TDCi EXI,2011,Diesel,3.2
Maruti Swift Dzire LDI,2016,Diesel,4.5
Mercedes-Benz E-Class E250 CDI Launch Edition,2015,Diesel,30.72
Chevrolet Captiva LT,2009,Diesel,3.5
Toyota Innova 2.5 V Diesel 7-seater,2007,Diesel,6.99
Mahindra Quanto C8,2014,Diesel,3.45
Honda City i VTEC V,2015,Petrol,6.57
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,Diesel,17.5
Volkswagen Polo Diesel Comfortline 1.2L,2013,Diesel,3.75
Ford EcoSport 1.5 Petrol Titanium Plus AT,2017,Petrol,9.99
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2012,Diesel,8.2
Honda City 1.5 EXI,2005,Petrol,1.1
Maruti Alto 800 2016-2019 LXI Optional,2015,Petrol,2.45
Mercedes-Benz M-Class ML 320 CDI,2009,Diesel,13.75
Maruti Swift Dzire LDI,2017,Diesel,3.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,Diesel,9.25
Volvo S60 D5 Summum,2013,Diesel,17.65
Toyota Fortuner 4x2 AT,2014,Diesel,18.25
Hyundai i20 Sportz Option Diesel,2013,Diesel,3.45
Audi A4 35 TDI Premium,2015,Diesel,23.75
Nissan Terrano XV D Pre,2013,Diesel,5.45
Maruti Celerio ZXI AMT,2017,Petrol,5.25
Hyundai i10 Sportz AT,2012,Petrol,2.9
BMW 3 Series 320d,2010,Diesel,14.2
Hyundai Grand i10 Sportz,2018,Petrol,5.8
Hyundai Grand i10 Asta Option AT,2017,Petrol,7.22
Hyundai Grand i10 1.2 Kappa Sportz,2016,Petrol,4.87
Volkswagen Polo 1.2 MPI Comfortline,2013,Petrol,3.3
Honda City ZX EXi,2007,Petrol,3.0
Mercedes-Benz GLA Class 200 CDI,2014,Diesel,26.0
Maruti Omni 8 Seater BSIV,2017,Petrol,2.9
Hyundai Verna 1.6 SX VTVT AT,2014,Petrol,7.5
Maruti Alto 800 LXI,2015,Petrol,2.36
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,Diesel,11.39
Mahindra XUV500 W8 2WD,2013,Diesel,7.02
Maruti Vitara Brezza ZDi,2016,Diesel,8.0
Hyundai i20 1.2 Spotz,2017,Petrol,7.11
Mercedes-Benz E-Class 250 D W 210,1998,Diesel,3.9
Maruti Alto LXi,2009,Petrol,2.15
Honda Amaze S i-Vtech,2013,Petrol,3.25
Land Rover Range Rover Sport HSE,2015,Diesel,70.66
Hyundai Grand i10 CRDi Magna,2013,Diesel,4.61
Honda Civic 2006-2010 1.8 S MT,2008,Petrol,2.35
Hyundai Grand i10 CRDi Magna,2014,Diesel,4.05
Maruti 800 AC Uniq,2009,Petrol,0.8
Toyota Etios Liva Diesel,2014,Diesel,5.6
Hyundai i20 Magna 1.4 CRDi,2015,Diesel,5.35
Maruti Alto K10 VXI,2017,Petrol,3.25
BMW X1 sDrive20d,2012,Diesel,11.5
Maruti Celerio VXI AT,2016,Petrol,4.25
Skoda Superb Elegance 1.8 TSI AT,2009,Petrol,4.45
Mahindra Xylo E4,2009,Diesel,2.85
Mahindra XUV500 W8 2WD,2014,Diesel,7.85
Maruti Swift Dzire VXI,2016,Petrol,5.3
Ford Ecosport 1.0 Ecoboost Platinum Edition,2017,Petrol,8.0
Toyota Corolla Altis Diesel D4DG,2014,Diesel,9.43
Hyundai i20 2015-2017 1.2 Magna,2012,Petrol,2.75
Renault Captur 1.5 Diesel Platine Mono,2018,Diesel,13.5
Mercedes-Benz E-Class 280 CDI,2009,Diesel,9.99
Maruti Baleno RS 1.0 Petrol,2017,Petrol,6.95
Nissan Sunny 2011-2014 XL AT Special Edition,2015,Petrol,6.75
Hyundai Grand i10 AT Asta,2015,Petrol,5.5
Maruti Ciaz Zeta,2018,Petrol,9.18
Hyundai Xcent 1.2 Kappa S,2014,Petrol,4.15
Hyundai Verna 1.6 SX CRDi (O),2012,Diesel,6.5
Maruti Wagon R VXI 1.2,2015,Petrol,4.11
Hyundai Verna CRDi,2008,Diesel,2.25
Toyota Etios Liva G,2015,Petrol,4.56
Mahindra Xylo E4 ABS BS III,2013,Diesel,4.0
Toyota Etios Liva GD,2015,Diesel,5.27
Mahindra Thar DI 4X4,2019,Diesel,9.11
Nissan X-Trail SLX MT,2010,Diesel,6.2
Toyota Innova Crysta 2.8 ZX AT,2017,Diesel,19.97
Hyundai Creta 1.4 CRDi S,2016,Diesel,10.17
Maruti Swift VDI,2014,Diesel,4.5
Hyundai Verna 1.6 CRDI SX Option,2019,Diesel,14.28
Maruti Alto LXi BSIII,2012,Petrol,2.47
Maruti S Cross DDiS 200 Alpha,2016,Diesel,7.9
Hyundai EON Era,2011,Petrol,2.3
Nissan Terrano XL,2013,Petrol,6.5
Hyundai EON Era,2016,Petrol,3.25
Tata Zest Quadrajet 1.3 XT,2017,Diesel,5.85
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,Diesel,29.0
Audi Q5 2.0 TDI Premium Plus,2014,Diesel,25.71
Ford Fiesta 1.6 ZXi Leather,2008,Petrol,1.85
BMW 3 Series 320d Prestige,2015,Diesel,22.75
Maruti Baleno RS 1.0 Petrol,2018,Petrol,8.32
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2014,Diesel,26.0
Hyundai i10 Sportz 1.2,2013,Petrol,3.45
Hyundai Grand i10 Asta Option,2017,Petrol,5.15
Honda Brio S MT,2014,Petrol,3.51
Hyundai i20 Magna 1.4 CRDi (Diesel),2015,Diesel,3.45
Volkswagen Polo Petrol Highline 1.2L,2013,Petrol,3.75
Honda City 1.5 EXI,2001,Petrol,1.45
Skoda Octavia Ambiente 1.9 TDI,2008,Diesel,2.2
Ford Endeavour 2.5L 4X2,2010,Diesel,7.99
Chevrolet Cruze LTZ,2013,Diesel,6.75
Honda CR-V AT With Sun Roof,2013,Petrol,11.99
Honda Mobilio V i DTEC,2014,Diesel,5.0
Maruti Ertiga VDI,2012,Diesel,5.9
Hyundai Grand i10 Sportz,2013,Petrol,3.75
Jaguar XF 3.0 Litre S Premium Luxury,2014,Diesel,29.5
Honda Amaze VX i-Vtech,2014,Petrol,4.75
Audi A6 2.7 TDI,2011,Diesel,11.5
Hyundai i20 1.2 Spotz,2017,Petrol,6.95
Volkswagen Ameo 1.2 MPI Highline Plus 16,2016,Petrol,5.4
Renault Fluence 2.0,2011,Petrol,4.75
Maruti Alto K10 VXI,2011,Petrol,2.15
Maruti Alto Std,2005,Petrol,0.9
Maruti Wagon R VXI BS IV,2016,Petrol,3.5
Fiat Linea 1.3 Emotion,2016,Diesel,5.85
Maruti Swift Dzire Vdi BSIV,2010,Diesel,3.15
Renault Scala Diesel RxL,2016,Diesel,6.0
Hyundai i20 Magna,2010,Petrol,2.23
Hyundai Xcent 1.2 Kappa SX Option,2016,Petrol,2.5
Maruti Wagon R LXI,2015,Petrol,3.87
Mahindra XUV500 W8 2WD,2014,Diesel,9.5
Toyota Fortuner 4x2 AT,2014,Diesel,17.75
Renault Duster 110PS Diesel RxZ Plus,2012,Diesel,3.75
Hyundai Santro Xing GLS,2010,Petrol,1.5
Hyundai Verna 1.6 SX VTVT,2013,Petrol,5.0
BMW X1 sDrive 20d Exclusive,2014,Diesel,17.0
Honda Civic 2006-2010 1.8 V AT,2011,Petrol,4.38
Audi A6 35 TFSI Matrix,2018,Petrol,41.5
Maruti Wagon R LXI BS IV,2017,Petrol,3.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2018,Diesel,11.0
Land Rover Discovery 3 TDV6 Diesel Automatic,2012,Diesel,14.0
Maruti Dzire New,2016,Diesel,7.65
Hyundai Verna VTVT 1.6 SX,2018,Petrol,8.7
Maruti Ertiga ZDI Plus,2016,Diesel,9.9
Hyundai Accent GLE,2010,Petrol,2.05
Hyundai i20 1.2 Sportz,2016,Petrol,5.25
Hyundai Verna VTVT 1.6 SX,2012,Petrol,5.77
Maruti Alto LX,2010,Petrol,1.95
Mahindra Scorpio VLX,2011,Diesel,7.45
Maruti Wagon R LXI,2012,Petrol,2.6
Hyundai i20 1.2 Sportz,2011,Petrol,3.25
Maruti Ritz VDi,2010,Diesel,3.85
Renault Koleos 2.0 Diesel,2013,Diesel,7.5
BMW 3 Series 320d,2012,Diesel,11.5
Honda Brio V MT,2013,Petrol,3.25
Hyundai Sonata GOLD,2003,Petrol,1.5
Maruti Swift Dzire VDi,2014,Diesel,5.31
Mahindra XUV500 W8 4WD,2013,Diesel,9.0
Hyundai i10 Sportz 1.1L,2016,Petrol,3.59
Maruti Ciaz ZXi Plus,2016,Petrol,7.35
Toyota Innova 2.5 V Diesel 8-seater,2013,Diesel,12.0
Hyundai Grand i10 Sportz,2017,Petrol,6.02
Chevrolet Optra Magnum 2.0 LS BSIII,2008,Diesel,2.57
Mahindra Ssangyong Rexton RX5,2013,Diesel,12.45
Mahindra XUV500 W8 2WD,2015,Diesel,12.63
Honda City i VTEC SV,2014,Petrol,7.75
Ford Ecosport 1.5 DV5 MT Titanium,2014,Diesel,5.5
Hyundai i20 Sportz 1.2,2015,Petrol,4.43
Mercedes-Benz CLA 200 CDI Sport,2016,Diesel,24.51
Hyundai EON Magna,2014,Petrol,2.65
Toyota Etios G Safety,2011,Petrol,3.2
Maruti Swift Dzire Tour LDI,2016,Diesel,4.25
Maruti Alto LXi,2008,Petrol,1.1
Maruti Celerio ZXI,2015,Petrol,4.3
Ford Ecosport 1.5 DV5 MT Titanium Optional,2015,Diesel,8.9
Nissan Terrano XV 110 PS Limited Edition,2015,Diesel,6.5
Honda Accord VTi-L AT,2009,Petrol,3.5
Maruti Swift Ldi BSIII,2008,Diesel,4.25
Mahindra XUV500 AT W10 FWD,2018,Diesel,16.46
Honda Jazz 1.2 VX i VTEC,2016,Petrol,5.95
Honda City i VTEC V,2015,Petrol,7.1
Fiat Grande Punto 1.2 Dynamic,2011,Petrol,1.25
Maruti Ertiga ZXI,2013,Petrol,5.5
Nissan Micra XL,2013,Petrol,3.25
Honda City 1.5 V MT,2010,Petrol,5.0
Toyota Etios VX,2016,Petrol,6.58
BMW 3 Series 320d Luxury Line,2013,Diesel,19.5
Honda Jazz 1.2 SV i VTEC,2017,Petrol,6.14
Maruti Dzire VDI,2013,Diesel,4.95
Skoda Rapid 1.6 TDI Elegance,2013,Diesel,5.75
Mahindra XUV500 W6 2WD,2013,Diesel,6.6
Hyundai Grand i10 AT Asta,2015,Petrol,5.72
Honda City 1.5 V MT,2009,Petrol,2.6
Toyota Innova 2.5 GX 7 STR,2010,Diesel,6.5
Mahindra XUV500 W8 2WD,2011,Diesel,6.1
Maruti Swift Dzire VDi,2010,Diesel,3.85
Volkswagen Vento Petrol Highline,2013,Petrol,4.5
Audi A4 2.0 TDI,2013,Diesel,18.25
Maruti Ertiga LXI,2012,Petrol,5.75
Maruti 800 AC,2010,Petrol,0.9
Honda City 1.5 V MT,2011,Petrol,5.5
Maruti Swift Dzire VXI,2014,Petrol,3.99
Toyota Camry Hybrid,2014,Petrol,18.75
Hyundai Grand i10 CRDi Sportz,2014,Diesel,3.5
Toyota Innova Crysta 2.8 GX AT 8S,2016,Diesel,16.45
Hyundai i10 Magna,2011,Petrol,3.65
Hyundai Grand i10 AT Asta,2014,Petrol,5.4
Maruti Baleno Alpha Diesel,2018,Diesel,8.7
Skoda Superb Style 1.8 TSI AT,2016,Petrol,20.75
Mercedes-Benz New C-Class 220 CDI AT,2010,Diesel,12.5
Maruti Ritz VDi,2011,Diesel,1.89
Maruti Swift Dzire Tour LDI,2015,Diesel,4.0
Honda Civic 2010-2013 1.8 V MT,2012,Petrol,3.95
Maruti Ertiga SHVS VDI,2015,Diesel,7.85
Hyundai Elantra CRDi SX,2014,Diesel,7.0
Toyota Fortuner 4x2 AT,2016,Diesel,24.99
Volkswagen Polo GT TSI,2013,Petrol,4.5
Skoda Octavia Classic 1.9 TDI MT,2005,Diesel,1.25
Volkswagen Polo 1.5 TDI Trendline,2014,Diesel,3.95
Hyundai Santro Xing GL Plus,2012,Petrol,1.6
Hyundai Accent GLE,2004,Petrol,0.6
Hyundai EON D Lite Plus,2014,Petrol,3.39
Toyota Innova 2.5 V Diesel 7-seater,2011,Diesel,9.8
Maruti Ignis 1.3 Zeta,2017,Diesel,5.91
Maruti Ciaz Alpha,2017,Petrol,8.25
Maruti Swift Dzire VXi,2012,Petrol,3.75
Honda City i VTEC CVT VX,2017,Petrol,12.5
Honda Brio S MT,2015,Petrol,3.8
Toyota Etios Liva GD,2014,Diesel,4.35
Volvo XC60 D5,2015,Diesel,32.5
Tata Indigo CS eGVX,2015,Petrol,3.0
Toyota Innova Crysta 2.8 ZX AT,2016,Diesel,19.0
Volkswagen Vento Diesel Highline,2013,Diesel,5.0
Ford Ecosport 1.5 DV5 MT Titanium,2014,Diesel,5.45
Maruti Wagon R VXI,2010,Petrol,2.7
Mercedes-Benz S-Class 320 L,2006,Petrol,10.75
Volkswagen Polo 1.5 TDI Highline,2015,Diesel,5.8
Tata Indica GLS BS IV,2007,Petrol,0.95
Maruti 800 Std BSIII,2002,Petrol,0.63
Jeep Compass 2.0 Longitude,2018,Diesel,17.55
Maruti Alto K10 LXI Optional,2016,Petrol,3.0
Skoda Octavia Elegance 2.0 TDI AT,2013,Diesel,15.0
Maruti Swift Dzire VDI Optional,2016,Diesel,6.0
Maruti Ciaz VDi Plus SHVS,2016,Diesel,7.65
Mercedes-Benz New C-Class C 220 CDI CLASSIC,2009,Diesel,8.5
Ford Figo Diesel ZXI,2013,Diesel,2.25
Toyota Corolla Altis VL,2010,Petrol,4.65
Maruti SX4 S Cross DDiS 320 Zeta,2016,Diesel,7.85
Ford Figo Petrol ZXI,2011,Petrol,3.46
Honda Jazz Exclusive CVT,2018,Petrol,8.25
Maruti Zen LXi - BS III,2006,Petrol,1.25
Toyota Fortuner 3.0 Diesel,2012,Diesel,16.0
Maruti Ciaz ZDi Plus,2015,Diesel,7.4
Renault KWID RXT,2016,Petrol,3.07
Hyundai i10 Magna AT,2011,Petrol,3.84
Maruti Celerio ZXI AT Optional,2016,Petrol,4.2
Hyundai Creta 1.4 E Plus Diesel,2018,Diesel,10.82
Honda Jazz 1.5 SV i DTEC,2016,Diesel,6.1
Honda City 1.5 S MT,2011,Petrol,3.1
Mitsubishi Lancer 1.5 SFXi,2001,Petrol,1.0
Nissan Sunny XE P,2012,Petrol,4.69
Honda Accord 2.4 AT,2011,Petrol,5.4
Mahindra XUV500 W8 2WD,2016,Diesel,12.0
Hyundai i20 1.2 Magna Executive,2018,Petrol,6.5
Nissan Micra Diesel XL,2014,Diesel,3.0
Maruti Ciaz AT ZXi,2015,Petrol,6.9
Volkswagen Vento Diesel Trendline,2011,Diesel,4.0
Hyundai i20 Asta,2011,Petrol,4.25
Toyota Corolla Altis G,2008,Petrol,5.1
Honda City i DTEC VX,2014,Diesel,4.9
Maruti Swift VXI BSIV,2014,Petrol,3.6
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2016,Diesel,34.0
Toyota Innova 2.5 G (Diesel) 7 Seater,2015,Diesel,8.25
Maruti Swift Lxi BSIII,2011,Petrol,1.3
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,Diesel,39.05
Hyundai Grand i10 Asta,2015,Petrol,3.75
Maruti Wagon R LXI BS IV,2010,Petrol,2.1
Ford EcoSport 1.5 TDCi Titanium,2016,Diesel,8.8
Volkswagen Polo 1.2 MPI Comfortline,2015,Petrol,5.84
Hyundai Verna 1.6 VTVT AT SX,2018,Petrol,9.03
Renault KWID AMT RXL,2017,Petrol,3.25
Honda Brio S Option AT,2013,Petrol,4.9
Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,Petrol,6.46
Toyota Fortuner 3.0 Diesel,2014,Diesel,18.5
Tata Indigo eCS eLX BS IV,2013,Diesel,2.7
Ford Figo 2015-2019 1.5D Ambiente MT,2016,Diesel,4.6
Maruti Swift Dzire VDI,2014,Diesel,5.35
Nissan Micra Diesel XV Primo,2011,Diesel,2.3
Skoda Octavia Style Plus 2.0 TDI AT,2016,Diesel,15.45
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2014,Diesel,12.49
Audi Q7 35 TDI Quattro Technology,2016,Diesel,48.76
Hyundai i20 1.2 Sportz,2011,Petrol,3.2
BMW 3 Series 320d Corporate Edition,2012,Diesel,8.75
Hyundai i20 Active 1.4 SX Dual Tone,2015,Diesel,5.99
Mahindra Scorpio 2.6 DX,2005,Diesel,2.9
Ford Figo Diesel EXI,2011,Diesel,1.8
Honda Accord 2.4 Inspire M/T,2012,Petrol,6.25
Hyundai i20 Sportz 1.4 CRDi,2013,Diesel,5.45
Jaguar XF 2.2 Litre Luxury,2018,Diesel,52.5
Hyundai Verna 1.6 SX VTVT (O) AT,2013,Petrol,5.6
Honda City i VTEC VX Option,2014,Petrol,6.45
Hyundai i20 Asta Optional with Sunroof 1.2,2012,Petrol,3.7
Honda Brio S MT,2013,Petrol,3.49
Hyundai i20 Sportz 1.4 CRDi,2013,Diesel,3.55
Maruti Grand Vitara 2.4 MT,2017,Petrol,9.0
Maruti A-Star Vxi,2011,Petrol,2.7
Fiat Punto 1.3 Emotion,2011,Diesel,2.6
Maruti Alto LXi,2006,Petrol,1.5
Mahindra XUV500 W10 2WD,2017,Diesel,15.9
Maruti Swift RS VDI,2013,Diesel,5.2
BMW X1 sDrive20d,2014,Diesel,16.25
Volkswagen Passat 2.0 PD DSG,2007,Diesel,3.31
BMW X3 xDrive20d,2012,Diesel,24.0
Maruti Ritz VXi,2011,Petrol,2.5
Hyundai i20 Sportz 1.4 CRDi,2013,Diesel,3.9
Maruti Swift VDI BSIV,2013,Diesel,3.85
Mercedes-Benz New C-Class 200 Kompressor,2011,Petrol,8.8
Toyota Corolla Altis 1.8 GL,2009,Petrol,4.95
Hyundai Verna 1.6 SX CRDi (O),2014,Diesel,5.75
Renault Duster 110PS Diesel RxZ,2014,Diesel,6.17
Maruti Swift Ldi BSIII,2010,Diesel,3.45
Maruti Alto K10 VXI,2016,Petrol,3.2
Hyundai Creta 1.6 SX Plus Petrol Automatic,2017,Petrol,13.49
Mercedes-Benz CLA 200 CGI Sport,2016,Petrol,24.5
Honda CR-V 2.4 4WD AT,2015,Petrol,14.7
Ford Ecosport 1.5 DV5 MT Trend,2014,Diesel,6.0
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,2016,Diesel,34.18
Hyundai Grand i10 CRDi Magna,2014,Diesel,3.5
Ford Fiesta 1.4 Duratec ZXI,2006,Petrol,2.15
Hyundai Creta 1.6 SX Automatic Diesel,2018,Diesel,11.25
Maruti A-Star Lxi,2010,Petrol,2.0
Maruti Ritz LDi,2015,Diesel,4.27
Honda City i VTEC SV,2017,Petrol,7.68
Toyota Innova 2.5 GX (Diesel) 7 Seater,2017,Diesel,14.52
Mercedes-Benz R-Class R350 4Matic Long,2011,Petrol,16.85
Skoda Rapid 1.5 TDI Elegance,2015,Diesel,5.75
Ford Ecosport 1.5 Ti VCT MT Titanium,2017,Petrol,8.3
Maruti Celerio VXI AT,2014,Petrol,3.95
Volkswagen Vento Petrol Highline,2014,Petrol,4.8
Volvo XC60 D5,2011,Diesel,12.0
Toyota Etios Cross 1.4 GD,2017,Diesel,6.25
Tata Indica Vista TDI LX,2012,Diesel,2.5
Honda City i VTEC CVT VX,2014,Petrol,7.5
Honda City 1.5 V MT,2010,Petrol,3.5
Skoda Octavia Rider Classic 1.9 TDI,2005,Diesel,1.99
Toyota Corolla 1.8 J,2009,Petrol,2.25
Toyota Etios G,2014,Petrol,3.25
BMW X1 sDrive20d,2016,Diesel,28.5
Honda City ZX CVT,2006,Petrol,1.5
Hyundai i20 Sportz 1.4 CRDi,2017,Diesel,7.0
Mercedes-Benz E-Class E350 CDI,2014,Diesel,27.5
Hyundai Creta 1.6 CRDi SX Option,2015,Diesel,10.5
